name,zip_code,latitude,longitude,rating,review_count,category,has_online_services,distance,total_pop,median_income,bachelors_degrees,median_age,pct_bachelors
Lifted Training Facility,81505,39.10354321810427,-108.6271087,0.0,0,circuittraininggyms,0,131996.87865330276,,,,,
Mtn Green Dance Company,84050,41.144956,-111.775346,0.0,0,dance_schools,0,19538.658582741686,12247.0,125949.0,1727.0,32.7,14.101412590838573
My Mind & Body Collective,84404,41.22383629999999,-111.96988857452216,0.0,0,meditationcenters,0,21777.3624108341,65875.0,81917.0,6367.0,34.0,9.66527514231499
CrossFit The Club/Parisi Speed School Ogden,84405,41.13926968999732,-111.91826620000003,0.0,0,gyms,0,12594.1603872716,34931.0,84488.0,4570.0,32.3,13.082934928859752
Alloy Personal Training Layton,84040,41.103104,-111.935943,0.0,0,gyms,0,8383.075312122657,28269.0,123297.0,5134.0,36.6,18.16123669036754
Sports Performance Fitness,83201,42.889397,-112.384663,0.0,0,healthtrainers,0,140827.9601840307,,,,,
McKay-Dee Sports Medicine,84401,41.2182159423828,-112.03833770752,0.0,0,sportsmed,0,12653.171530609068,46784.0,77333.0,5736.0,31.9,12.260601915184678
Team Crazy Fit,84401,41.21034,-112.04699,0.0,0,healthtrainers,0,14488.736709392566,46784.0,77333.0,5736.0,31.9,12.260601915184678
Posi-Vibes Frequency Wellness,84401,41.2238324,-111.9699545,0.0,0,painmanagement,0,13789.93644525086,46784.0,77333.0,5736.0,31.9,12.260601915184678
Anatomie Studio,84403,41.18995329023396,-111.9563858,0.0,0,yoga,0,13043.342406178086,37244.0,84589.0,5584.0,34.3,14.993019009773386
CrossFit A.N.T.S.,84042,40.349976,-111.72345,0.0,0,intervaltraininggyms,0,1160.2853985530205,11570.0,104840.0,1935.0,30.1,16.72428694900605
Karve Studio,84042,40.34755382529481,-111.72770140331389,0.0,0,gyms,0,1122.7768707940095,11570.0,104840.0,1935.0,30.1,16.72428694900605
Purify Skin Therapy,84062,40.351075,-111.760598,0.0,0,skincare,0,3758.587722465325,47489.0,101584.0,7843.0,27.8,16.515403567141863
Freedom Flow,84057,40.31424607525437,-111.71039713962672,0.0,0,taichi,0,2970.4584643410412,37620.0,80184.0,6026.0,28.3,16.018075491759703
The Bearded Trainer,84057,40.30835698913714,-111.72498501440856,0.0,0,gyms,0,3583.95554676597,37620.0,80184.0,6026.0,28.3,16.018075491759703
SBR Racing,84059,40.295646,-111.755686,0.0,0,healthtrainers,0,5869.956274228188,16419.0,101842.0,2885.0,25.3,17.57110664474085
Seasons Fitness Center,84057,40.31423,-111.70175,0.0,0,gyms,0,3224.6327499142467,37620.0,80184.0,6026.0,28.3,16.018075491759703
Heath and Fitness Club,84057,40.3131671,-111.7021915,0.0,0,gyms,0,3336.510608855264,37620.0,80184.0,6026.0,28.3,16.018075491759703
Barbell Therapy,84057,40.305730107936576,-111.7006697494274,0.0,0,gyms,0,4125.09440762127,37620.0,80184.0,6026.0,28.3,16.018075491759703
Zealous Training,84057,40.2970051,-111.7046684,0.0,0,healthtrainers,0,4956.3207901514625,37620.0,80184.0,6026.0,28.3,16.018075491759703
Timpanogos Fitness,84057,40.2970051,-111.7046684,0.0,0,gyms,0,4955.434764037444,37620.0,80184.0,6026.0,28.3,16.018075491759703
Gracie Barra Orem Jiu Jitsu & Self Defense,84058,40.295995,-111.695442,0.0,0,brazilianjiujitsu,0,5295.525852860105,34706.0,71474.0,5105.0,24.9,14.70927217195874
Murph Durf Special,84059,40.29843,-111.75423,0.0,0,healthtrainers,0,4999.707776915431,16419.0,101842.0,2885.0,25.3,17.57110664474085
Valley Trainer,84059,40.29843,-111.75423,0.0,0,healthtrainers,0,4999.707776915431,16419.0,101842.0,2885.0,25.3,17.57110664474085
Vibe Fitness,84058,40.27184,-111.71976,0.0,0,healthtrainers,0,8015.354039546312,34706.0,71474.0,5105.0,24.9,14.70927217195874
Yoga Jules,84097,40.27855,-111.68138,0.0,0,yoga,0,5527.2015246333885,22024.0,97034.0,3928.0,29.5,17.835088993824918
