category_group,price,median_income,median_home_value,median_age,pct_bachelors,pct_prime_gym_age,total_pop,competition_1km,competition_3km,market_gap,gym_density_per_1k,income_per_competitor,success_score,id,name,zip_code,latitude,longitude
mind_body,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,17,49,19639.130434782608,2.3451657605798957,1454.7,0.6099378890944547,6956jJTl5vCfsLt_gnJijQ,Encompass Wellness Online Studio,84101,40.7563,-111.90072
general_gym,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,16,57,37580.0,1.095290251916758,912.9655172413793,0.5640951693284909,hNjI1fu3bsaZquYZp4IiUw,SLT GYM,84111,40.761347,-111.88299
other,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,15,55,37580.0,1.095290251916758,945.5714285714286,0.5640951693284909,HV_d5ZFKrTZwSu-Q6WZqaA,Tune In Mindfulness,84111,40.762451,-111.883901
mind_body,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,15,55,19639.130434782608,2.3451657605798957,1298.8392857142858,0.6281903386569818,YG1-wS2dPbsGD2e2GKZpGQ,The Block,84101,40.7494702,-111.89573659392046
personal_training,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,17,50,19639.130434782608,2.3451657605798957,1426.1764705882354,0.5640951693284909,W1eZ2HvRMk2ZMI6i2Smpag,Body by Banks,84101,40.756435,-111.900123
mind_body,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,17,49,19639.130434782608,2.3451657605798957,1454.7,0.5640951693284909,YgXPt9cyY47b1EMqJOX1ew,Bodyrok,84101,40.756642,-111.901371
other,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,15,55,37580.0,1.095290251916758,945.5714285714286,0.6922855079854728,iLYo22_wTO3bzzbvNFjT7A,CHVRCH Cycle,84111,40.750004653748206,-111.8949824
martial_arts,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,8,52,28364.864864864863,1.0223497003947406,1916.0566037735848,0.601588439863031,lVCgEKF8L0K8V4BWgCNNvw,Zenbei Judo Team,84106,40.72229,-111.87338
general_gym,0,52199.0,548700.0,29.4,20.48250519252277,52.65484369175054,18777.0,8,56,109855.55555555556,0.4260531501304788,915.7719298245614,0.7116352207293228,cC_zvJ0gCnqkJCXtfYDWAw,EōS Fitness,84102,40.757975,-111.87047
martial_arts,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,6,69,19639.130434782608,2.3451657605798957,1039.0714285714287,0.5640951693284909,f9HN9TEXYMNScQQa_8U26Q,The Pit SLC,84101,40.74350878033236,-111.8924111150056
personal_training,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,17,50,19639.130434782608,2.3451657605798957,1426.1764705882354,0.0,cyIjtyJGQr0MV-AiL9ryFA,Think Fitness Life,84101,40.756435,-111.900123
mind_body,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,18,53,19639.130434782608,2.3451657605798957,1346.9444444444443,0.5640951693284909,xIlcZ3_V1JvXSOmTZQo46w,Enter Zen Here,84101,40.7642,-111.8971
mind_body,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,17,57,37580.0,1.095290251916758,912.9655172413793,0.5640951693284909,WiQTbB2eVRyO0OHcXD6sPA,BODYBAR Pilates,84111,40.760235,-111.882227
martial_arts,0,65548.0,434700.0,33.0,15.275950418946058,34.35703898621979,28882.0,4,73,52226.31578947369,0.6232255383976179,885.7837837837837,0.5640951693284909,qfy6iX_r5PFweQpggod3lw,Contact Combat SLC,84115,40.740067,-111.891561
personal_training,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,17,50,19639.130434782608,2.3451657605798957,1426.1764705882354,0.0,bkwPlS6WO2PfrlnBiBqnKw,Old Skool Fitness & Nutrition,84101,40.75643467910815,-111.90012335600848
martial_arts,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,8,50,28364.864864864863,1.0223497003947406,1991.1960784313726,0.6281903386569818,MpLRhxr0RnFDd3P8VgDrDA,Gracie Jiu-Jitsu Salt Lake City,84106,40.725192,-111.872424
other,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,17,50,19639.130434782608,2.3451657605798957,1426.1764705882354,0.0,DSa5GGZB8QUSFJ1XYlpb5A,Anne Marie Gardiner.,84101,40.75643467910815,-111.90012335600848
personal_training,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,9,61,37580.0,1.095290251916758,854.0645161290323,0.5640951693284909,JEP38fI8Ciav4aEGR0Yk2A,Hardline Performance,84111,40.751648091384496,-111.8848897
general_gym,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,11,55,28364.864864864863,1.0223497003947406,1813.4107142857142,0.601588439863031,EefqXdiDciab5mgyTx11Xg,Barry's,84106,40.7233967,-111.8596733
other,0,72735.0,499300.0,31.8,23.89937106918239,48.15051700245176,9381.0,17,50,19639.130434782608,2.3451657605798957,1426.1764705882354,0.0,vshpaAYhBV0S_59xGNYTQA,Helping Others Manifest Evolution,84101,40.75643467910815,-111.90012335600848
mind_body,0,52199.0,548700.0,29.4,20.48250519252277,52.65484369175054,18777.0,9,53,109855.55555555556,0.4260531501304788,966.6481481481482,0.601588439863031,26pxx_HaZj2ZjjNeviWMBQ,The Point Pilates,84102,40.754427,-111.865936
general_gym,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,8,49,28364.864864864863,1.0223497003947406,2031.02,0.3515884398630309,pwqyGLhPnkF-_houE6LLhg,Universal Swell,84106,40.759604,-111.8649193
general_gym,0,52199.0,548700.0,29.4,20.48250519252277,52.65484369175054,18777.0,8,56,109855.55555555556,0.4260531501304788,915.7719298245614,0.5622855079854728,00Vsn_qYSZOgRaDhJp6BpQ,EōS Fitness,84102,40.757867,-111.870381
general_gym,0,52199.0,548700.0,29.4,20.48250519252277,52.65484369175054,18777.0,14,57,109855.55555555556,0.4260531501304788,899.9827586206897,0.5640951693284909,Ae22KjIuE-Fx92kJjl1K7Q,F45 Training 400 South,84102,40.761641,-111.872584
general_gym,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,8,52,28364.864864864863,1.0223497003947406,1916.0566037735848,0.6570147130673678,v9T_lpGHCTasz5_UGxtF-w,Orangetheory Fitness,84106,40.72278,-111.85731
general_gym,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,2,20,28364.864864864863,1.0223497003947406,4835.761904761905,0.6639007955788646,quNIUDglqKfmfxaoCwHPxg,Anytime Fitness,84106,40.72535,-111.82375
other,0,52199.0,548700.0,29.4,20.48250519252277,52.65484369175054,18777.0,8,42,109855.55555555556,0.4260531501304788,1213.9302325581396,0.0,Dg9LAevMGsjfXj9gGGMCzA,"Sis, Lets Heal",84102,40.76020803028486,-111.86439273003457
mind_body,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,8,50,28364.864864864863,1.0223497003947406,1991.1960784313726,0.6040330584229456,mGwoNG72R_CtCsCaMB-Mtg,HOTWORX - Salt Lake City,84106,40.726021,-111.872391
personal_training,0,99562.0,686100.0,35.0,25.20965476139798,30.445702609510025,23491.0,9,54,55015.38461538461,0.5108339364011749,1810.2181818181818,0.621732855376893,FqYvAqhTKkqXb6SK1s3dAg,Pinnacle Performance,84105,40.73665,-111.85942
martial_arts,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,9,53,28364.864864864863,1.0223497003947406,1880.5740740740741,0.6445079836019079,YraunqNoi1Rb6eeoxA7TOA,Fairmont Aquatic Center,84106,40.72226,-111.86102
mind_body,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,8,50,28364.864864864863,1.0223497003947406,1991.1960784313726,0.6329195437388768,5ZvEalJGb7VCe-0rHAwnIA,Arrichion Hot Yoga Salt Lake City,84106,40.724852043136934,-111.87239918465907
general_gym,0,120854.0,838600.0,33.6,22.885216614560072,29.28539526574363,22390.0,5,19,72855.55555555556,0.35730236712818225,6042.7,0.5617328553768931,RmuwaCx1d4a05ZUksY08Nw,Bodywise Fitness,84108,40.7396363,-111.827483
mind_body,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,1,52,28364.864864864863,1.0223497003947406,1916.0566037735848,0.7271803103241267,0hhn30cI72QnBW5INhIc8A,The Point Pilates,84106,40.712864840983656,-111.86527833224208
martial_arts,0,65548.0,434700.0,33.0,15.275950418946058,34.35703898621979,28882.0,2,30,52226.31578947369,0.6232255383976179,2114.451612903226,0.6172720490545529,daxgrqrblS54CkJlSSkVLw,Master Lu's Health Center,84115,40.7005566,-111.888564
general_gym,0,71378.0,382600.0,30.7,8.106650689035352,25.604154184142203,50070.0,1,9,116545.45454545454,0.19972039145196724,7137.8,0.6656836091915219,LE7z99ZhrON727fB4NJIZQ,Butler Pro Gym,84119,40.71445967784944,-111.9228965738882
general_gym,0,145034.0,731200.0,36.2,25.520670216097713,20.991230817413093,25544.0,6,28,53620.000000000015,0.35233322893830255,5001.172413793103,0.7129195437388769,McSJqJ5USCcOM5Ojs313gQ,212 Fitness,84109,40.700286,-111.82785
other,0,99562.0,686100.0,35.0,25.20965476139798,30.445702609510025,23491.0,7,53,55015.38461538461,0.5108339364011749,1843.7407407407406,0.5640951693284909,c0EtgOfAz_owti3v20HQOg,Continuum Mind + Body Collaborative,84105,40.74078956190916,-111.86000193609112
personal_training,0,99562.0,686100.0,35.0,25.20965476139798,30.445702609510025,23491.0,5,53,55015.38461538461,0.5108339364011749,1843.7407407407406,0.601588439863031,gXttDyv3blkOAsMaKBhU_w,Age Performance,84105,40.741743,-111.859189
other,0,99562.0,686100.0,35.0,25.20965476139798,30.445702609510025,23491.0,5,63,55015.38461538461,0.5108339364011749,1555.65625,0.601588439863031,C4Wme8iju3PAYfJuwCgVbw,Live & Evolve,84105,40.738951300240984,-111.8706689
personal_training,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,11,47,28364.864864864863,1.0223497003947406,2115.6458333333335,0.6097787785200128,ELxIjV5wtm3i0UsjBqFqoQ,Boxing Is For Girls,84106,40.727036,-111.859449
other,0,99562.0,686100.0,35.0,25.20965476139798,30.445702609510025,23491.0,11,42,55015.38461538461,0.5108339364011749,2315.3953488372094,0.601588439863031,-fNntPBm8Jz3eTz0tu1sxg,The Little Wellness Place,84105,40.731991,-111.860146
mind_body,0,99562.0,686100.0,35.0,25.20965476139798,30.445702609510025,23491.0,8,55,55015.38461538461,0.5108339364011749,1777.892857142857,0.0,DdwvK9wm9XBJKrnwDnabsw,Mood-Mellow Yoga,84105,40.738261,-111.859541
personal_training,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,7,40,28364.864864864863,1.0223497003947406,2476.8536585365855,0.7129195437388769,NjqMs5rwmcNar2Ilh3NuNA,Epic Fitness,84106,40.70443,-111.84325
mind_body,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,15,49,28364.864864864863,1.0223497003947406,2031.02,0.6656836091915219,uoGQ-l6VS2IvBxQ0q2Jwgw,btone FITNESS - Brickyard,84106,40.703322,-111.854507
mind_body,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,13,48,28364.864864864863,1.0223497003947406,2072.469387755102,0.601588439863031,91qnjrMNAZnyWwj6S2etOQ,Tidal Yoga,84106,40.70396423,-111.85955048
general_gym,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,14,49,28364.864864864863,1.0223497003947406,2031.02,0.6556220787329159,4eKKuk9qEmINX6w5kVXpLg,VASA Fitness - Brickyard,84106,40.701455,-111.858156
mind_body,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,14,50,28364.864864864863,1.0223497003947406,1991.1960784313726,0.6240330584229455,DV2KFKNMFPYAj56Ai_piKw,Club Pilates,84106,40.7022531,-111.8589682
other,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,1,57,28364.864864864863,1.0223497003947406,1750.8793103448277,0.5622855079854728,ODA_O35dHK5cqKTwnH3I7g,Salt Lake Tennis & Health Club,84106,40.717603,-111.840137
martial_arts,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,14,42,28364.864864864863,1.0223497003947406,2361.6511627906975,0.601588439863031,12Tr2xvXHKO1oSWj-3CLbw,Brickyard Boxing and Conditioning,84106,40.70044961088551,-111.85640674629592
general_gym,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,2,47,28364.864864864863,1.0223497003947406,2115.6458333333335,0.6922233970799276,fFNBtTf1EImtXALpuSmNUQ,Planet Fitness,84106,40.7006437,-111.87337131396464
general_gym,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,14,41,28364.864864864863,1.0223497003947406,2417.8809523809523,0.5640951693284909,b_lOsP_6V-HNAu9TMsDNKQ,Muv Better Pilates & Training,84106,40.69959789696845,-111.85909189770224
personal_training,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,15,37,28364.864864864863,1.0223497003947406,2672.3947368421054,0.6281903386569818,ubN6_LENy2C8bKsWa-prVA,ModusFit,84106,40.699463,-111.852257
other,0,115515.0,659900.0,41.1,24.097964638157897,18.493009868421055,38912.0,4,31,39977.77777777778,0.4368832236842105,3609.84375,0.6229195437388768,GuqbuQ-TMwIavEuXOxRtoQ,The Winner School,84121,40.7034447,-111.8317341
martial_arts,0,120408.0,746600.0,39.8,21.491441461364943,16.878234331460924,22609.0,1,40,95400.0,0.13269052147374938,2936.7804878048782,0.601588439863031,_rxfDHwVYUd0LZlxSFmRvA,Master Kwon'S  World Class After School,84124,40.68674,-111.84478
mind_body,0,72108.0,458300.0,35.7,18.558695140758555,28.24319732336566,38257.0,3,18,83115.38461538461,0.31366808688606007,3795.157894736842,0.0,rjYp4LaGI_o9DAQhXTaMjQ,Open Door Yoga,84107,40.65807118928742,-111.88445144197712
martial_arts,0,87813.0,648900.0,40.9,24.171337069655724,20.144115292233785,24980.0,1,24,26484.210526315783,0.7205764611689351,3512.52,0.6281903386569818,K9iW3wmjhdSwexFd0nE6FA,United Studios Of Self Defense - Salt Lake City,84117,40.6724097,-111.8661533317054
martial_arts,0,87813.0,648900.0,40.9,24.171337069655724,20.144115292233785,24980.0,3,19,26484.210526315783,0.7205764611689351,4390.65,0.5640951693284909,1nZd_8OrKN3eJPTp2I_vkQ,Rumble Boxing,84117,40.6481918,-111.8672955739276
martial_arts,0,72108.0,458300.0,35.7,18.558695140758555,28.24319732336566,38257.0,4,17,83115.38461538461,0.31366808688606007,4006.0,0.601588439863031,pM7SMu8UihADoWfItvMDTA,Kiai Martial Arts,84107,40.66592,-111.88836
general_gym,0,72108.0,458300.0,35.7,18.558695140758555,28.24319732336566,38257.0,3,10,83115.38461538461,0.31366808688606007,6555.272727272727,0.5640951693284909,ajPnUnidLIXpY8ch5Yeg3w,Hell’s Gate Gym,84107,40.63708285660745,-111.89966215889405
other,0,87813.0,648900.0,40.9,24.171337069655724,20.144115292233785,24980.0,3,18,26484.210526315783,0.7205764611689351,4621.736842105263,0.6513672183830439,g4dPQBW1dMSqi7eS3Y8AsQ,The Sports Mall,84117,40.6522775,-111.8650777
personal_training,0,72108.0,458300.0,35.7,18.558695140758555,28.24319732336566,38257.0,3,15,83115.38461538461,0.31366808688606007,4506.75,0.6075400514008318,HsDDxlHNy65BuMKzTzc5Xg,Planet Fitness,84107,40.63996145243196,-111.8906497958236
personal_training,0,72108.0,458300.0,35.7,18.558695140758555,28.24319732336566,38257.0,3,12,83115.38461538461,0.31366808688606007,5546.7692307692305,0.585683609191522,4c_VG_w-g4kCrB8lWoCuHQ,Pure workout,84107,40.6385,-111.8983
martial_arts,0,72108.0,458300.0,35.7,18.558695140758555,28.24319732336566,38257.0,1,17,83115.38461538461,0.31366808688606007,4006.0,0.6488243744103859,PhPlAQYA2tpsvBJ1hGRB4g,Okinawa Karate-DO Center,84107,40.6759967,-111.887063
mind_body,0,72108.0,458300.0,35.7,18.558695140758555,28.24319732336566,38257.0,3,16,83115.38461538461,0.31366808688606007,4241.64705882353,0.5640951693284909,KINoCtqaCrgKNcgLel0wpg,The Studio at Cutting Edge,84107,40.67275,-111.882294
mind_body,0,120854.0,838600.0,33.6,22.885216614560072,29.28539526574363,22390.0,0,9,72855.55555555556,0.35730236712818225,12085.4,0.0,mtnEHOns_2Rq8zSUOTL-IA,Divine Wellness,84108,40.74576,-111.80897
general_gym,0,145034.0,731200.0,36.2,25.520670216097713,20.991230817413093,25544.0,6,28,53620.000000000015,0.35233322893830255,5001.172413793103,0.653176879726062,m3SzA-5mTyP6vR5-YZTJ5w,CrossFit EMC,84109,40.700243,-111.82569
other,0,120854.0,838600.0,33.6,22.885216614560072,29.28539526574363,22390.0,4,22,72855.55555555556,0.35730236712818225,5254.521739130435,0.6281903386569818,71bTrgLF5EWpX7GkWjPjMA,PhysioFit Rx,84108,40.742017,-111.831254
mind_body,0,120854.0,838600.0,33.6,22.885216614560072,29.28539526574363,22390.0,5,16,72855.55555555556,0.35730236712818225,7109.058823529412,0.6288243744103859,INp3v7QG42jbfAqBP6Rpbg,Core Body Pilates,84108,40.7398034,-111.8258953
other,0,145034.0,731200.0,36.2,25.520670216097713,20.991230817413093,25544.0,2,30,53620.000000000015,0.35233322893830255,4678.5161290322585,0.5640951693284909,vHolSRCIMF5_a0g5QG3y8Q,Olio Mind Studio,84109,40.7256049,-111.8291329
personal_training,0,145034.0,731200.0,36.2,25.520670216097713,20.991230817413093,25544.0,5,21,53620.000000000015,0.35233322893830255,6592.454545454545,0.6281903386569818,FmAbg1nq1zPexDUSB2acbg,KG Strength & Recovery,84109,40.7001400670513,-111.819661
mind_body,0,87813.0,648900.0,40.9,24.171337069655724,20.144115292233785,24980.0,8,14,26484.210526315783,0.7205764611689351,5854.2,0.5640951693284909,sK_HYVf8f4eK_Ih-WffDhw,Method Pilates,84117,40.66759982572465,-111.8259549
mind_body,0,120408.0,746600.0,39.8,21.491441461364943,16.878234331460924,22609.0,0,4,95400.0,0.13269052147374938,24081.6,0.5640951693284909,hW-G79hWuorzATa1a8NKCQ,HOTWORX,84124,40.68602,-111.79427
general_gym,0,87813.0,648900.0,40.9,24.171337069655724,20.144115292233785,24980.0,4,20,26484.210526315783,0.7205764611689351,4181.571428571428,0.6281903386569818,YdQ-lQR-7C26J-gZBUCnZw,CrossFit SpearHead,84117,40.67249,-111.84214
general_gym,0,87813.0,648900.0,40.9,24.171337069655724,20.144115292233785,24980.0,6,16,26484.210526315783,0.7205764611689351,5165.470588235294,0.5640951693284909,9bLmErgP1REN3au3mSQfsw,Drive Personal Performance Center,84117,40.666649,-111.836376
mind_body,0,120854.0,838600.0,33.6,22.885216614560072,29.28539526574363,22390.0,4,12,72855.55555555556,0.35730236712818225,9296.461538461539,0.6281903386569818,zGpoQ81ugYcQ3yROwQeD5Q,Yolo Pilates,84108,40.734515,-111.821104
general_gym,0,87813.0,648900.0,40.9,24.171337069655724,20.144115292233785,24980.0,6,14,26484.210526315783,0.7205764611689351,5854.2,0.5640951693284909,uZezUxxGZQLr0-jH2rfb4w,Holladay Health & Fitness,84117,40.666405,-111.821925
martial_arts,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,2,51,28364.864864864863,1.0223497003947406,1952.9038461538462,0.6488243744103859,8pWWFMqBD0RhiSEuww3-Og,Kim's Academy of Taekwondo,84106,40.7248794367888,-111.845199
other,0,101551.0,567900.0,35.4,25.624059296282624,29.804333626785564,35213.0,13,35,28364.864864864863,1.0223497003947406,2820.8611111111113,0.501588439863031,RLVV-YkqQ0Rx-PYaMc3ATQ,Rolf Structural Integration - Salt Lake,84106,40.700149,-111.847606
other,0,145034.0,731200.0,36.2,25.520670216097713,20.991230817413093,25544.0,6,27,53620.000000000015,0.35233322893830255,5179.785714285715,0.0,VUu3axNMOMu-pfu0V3o2Vw,Vitalize Community and Healing Arts Studio,84109,40.696076802215245,-111.82564999102142
other,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,17,61,37580.0,1.095290251916758,854.0645161290323,0.0,B7yUhqGQBGdehUx5-6gPBA,Kayla Teofla Rose,84111,40.75591126789005,-111.88396878478014
other,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,17,61,37580.0,1.095290251916758,854.0645161290323,0.0,5a2sV_mrJyatCg_uGI2HAA,Coach Sheri Taylor,84111,40.75591126789005,-111.88396878478014
general_gym,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,14,56,37580.0,1.095290251916758,928.9824561403509,0.6571181994185812,UxXA5nZeWsx9BbC9N2pVRg,Planet Fitness,84111,40.76100337346323,-111.88597656806787
personal_training,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,17,60,37580.0,1.095290251916758,868.0655737704918,0.0,eqIAS8FSwtkp-SwMEVWZcg,Spider Sports Training,84111,40.7563,-111.88407
other,0,52952.0,440200.0,32.6,25.77843842904084,44.10107964324832,12782.0,9,64,37580.0,1.095290251916758,814.6461538461539,0.601588439863031,P4LErcivWmVgUL5ONgFaag,Rev Physical Therapy,84111,40.75,-111.88637
personal_training,0,90346.0,376200.0,33.4,5.857280809829843,21.6676101361926,30031.0,24,56,216900.0,0.06659784888948087,1585.017543859649,0.5640951693284909,fvxMIDK-4INiYAYe54l4mw,Strength Elevated Coaching,84044,40.7607793,-111.8910474
mind_body,0,65548.0,434700.0,33.0,15.275950418946058,34.35703898621979,28882.0,3,38,52226.31578947369,0.6232255383976179,1680.7179487179487,0.601588439863031,aLakA2vG5kEmXQeCSmPJUg,Twisted Trunk,84115,40.7237534,-111.8926303
mind_body,0,65548.0,434700.0,33.0,15.275950418946058,34.35703898621979,28882.0,4,31,52226.31578947369,0.6232255383976179,2048.375,0.0,64t3HwSLEHLZHhUiT33Ikg,Hailey Luder Yoga,84115,40.714542,-111.892695
personal_training,0,65548.0,434700.0,33.0,15.275950418946058,34.35703898621979,28882.0,4,21,52226.31578947369,0.6232255383976179,2979.4545454545455,0.6322855079854729,1NCUIdSC_aB15B_VnJG1bg,Body Temple Athletics,84115,40.6941493,-111.8916747
